NDCNUM,GENERID,Prodname,Category
33261033499,123690,METOPROLOL TARTRATE,Maintenance
42543000101,123690,METOPROLOL TARTRATE,Maintenance
42543000110,123690,METOPROLOL TARTRATE,Maintenance
49999057510,123690,METOPROLOL TARTRATE,Maintenance
49999057520,123690,METOPROLOL TARTRATE,Maintenance
49999057530,123690,METOPROLOL TARTRATE,Maintenance
49999057560,123690,METOPROLOL TARTRATE,Maintenance
49999057590,123690,METOPROLOL TARTRATE,Maintenance
50742010701,123690,METOPROLOL TARTRATE,Maintenance
50742010705,123690,METOPROLOL TARTRATE,Maintenance
51079025501,123690,METOPROLOL TARTRATE,Maintenance
51079025517,123690,METOPROLOL TARTRATE,Maintenance
51079025519,123690,METOPROLOL TARTRATE,Maintenance
51079025520,123690,METOPROLOL TARTRATE,Maintenance
52343005999,123690,METOPROLOL TARTRATE,Maintenance
54569629800,123690,METOPROLOL TARTRATE,Maintenance
54569629801,123690,METOPROLOL TARTRATE,Maintenance
54569629802,123690,METOPROLOL TARTRATE,Maintenance
54569629803,123690,METOPROLOL TARTRATE,Maintenance
54868502100,123690,METOPROLOL TARTRATE,Maintenance
54868502101,123690,METOPROLOL TARTRATE,Maintenance
54868502102,123690,METOPROLOL TARTRATE,Maintenance
54868502103,123690,METOPROLOL TARTRATE,Maintenance
54868502104,123690,METOPROLOL TARTRATE,Maintenance
55048052330,123690,METOPROLOL TARTRATE,Maintenance
55289038230,123690,METOPROLOL TARTRATE,Maintenance
55289038290,123690,METOPROLOL TARTRATE,Maintenance
55289038293,123690,METOPROLOL TARTRATE,Maintenance
55700021230,123690,METOPROLOL TARTRATE,Maintenance
55700021260,123690,METOPROLOL TARTRATE,Maintenance
55700021290,123690,METOPROLOL TARTRATE,Maintenance
57237010001,123690,METOPROLOL TARTRATE,Maintenance
57237010099,123690,METOPROLOL TARTRATE,Maintenance
57664050608,123690,METOPROLOL TARTRATE,Maintenance
57664050618,123690,METOPROLOL TARTRATE,Maintenance
57664050652,123690,METOPROLOL TARTRATE,Maintenance
57664050658,123690,METOPROLOL TARTRATE,Maintenance
57866315501,123690,METOPROLOL TARTRATE,Maintenance
59762130001,123690,METOPROLOL TARTRATE,Maintenance
59762130003,123690,METOPROLOL TARTRATE,Maintenance
60760025030,123690,METOPROLOL TARTRATE,Maintenance
61919005260,123690,METOPROLOL TARTRATE,Maintenance
61919005290,123690,METOPROLOL TARTRATE,Maintenance
62332011231,123690,METOPROLOL TARTRATE,Maintenance
62332011291,123690,METOPROLOL TARTRATE,Maintenance
62584026501,123690,METOPROLOL TARTRATE,Maintenance
62584026511,123690,METOPROLOL TARTRATE,Maintenance
63304057901,123690,METOPROLOL TARTRATE,Maintenance
63304057910,123690,METOPROLOL TARTRATE,Maintenance
63629460501,123690,METOPROLOL TARTRATE,Maintenance
63739040510,123690,METOPROLOL TARTRATE,Maintenance
65862006201,123690,METOPROLOL TARTRATE,Maintenance
65862006299,123690,METOPROLOL TARTRATE,Maintenance
68071028830,123690,METOPROLOL TARTRATE,Maintenance
68258603303,123690,METOPROLOL TARTRATE,Maintenance
68258603306,123690,METOPROLOL TARTRATE,Maintenance
68258603309,123690,METOPROLOL TARTRATE,Maintenance
00173078801,123693,RYTHMOL SR,Maintenance
00173082418,123693,RYTHMOL SR,Maintenance
00378125905,123693,PROPAFENONE HCL,Maintenance
00378125991,123693,PROPAFENONE HCL,Maintenance
00591228660,123693,PROPAFENONE HCL,Maintenance
21695081460,123693,PROPAFENONE HCL,Maintenance
42291054660,123693,PROPAFENONE HCL,Maintenance
49884021002,123693,PROPAFENONE HCL,Maintenance
49884021005,123693,PROPAFENONE HCL,Maintenance
49884021009,123693,PROPAFENONE HCL,Maintenance
60429043760,123693,PROPAFENONE HCL,Maintenance
66993011560,123693,PROPAFENONE HCL,Maintenance
68084091732,123693,PROPAFENONE HCL,Maintenance
68084091733,123693,PROPAFENONE HCL,Maintenance
00173078901,123694,RYTHMOL SR,Maintenance
00173082618,123694,RYTHMOL SR,Maintenance
00378126105,123694,PROPAFENONE HCL,Maintenance
00378126191,123694,PROPAFENONE HCL,Maintenance
00591228760,123694,PROPAFENONE HCL,Maintenance
42291054760,123694,PROPAFENONE HCL,Maintenance
49884021102,123694,PROPAFENONE HCL,Maintenance
49884021105,123694,PROPAFENONE HCL,Maintenance
49884021109,123694,PROPAFENONE HCL,Maintenance
60429043860,123694,PROPAFENONE HCL,Maintenance
66993011660,123694,PROPAFENONE HCL,Maintenance
00173078601,123695,RYTHMOL SR,Maintenance
00173082318,123695,RYTHMOL SR,Maintenance
00378125805,123695,PROPAFENONE HCL,Maintenance
00378125891,123695,PROPAFENONE HCL,Maintenance
00591228560,123695,PROPAFENONE HCL,Maintenance
42291054560,123695,PROPAFENONE HCL,Maintenance
49884009902,123695,PROPAFENONE HCL,Maintenance
49884009905,123695,PROPAFENONE HCL,Maintenance
49884009909,123695,PROPAFENONE HCL,Maintenance
49884011302,123695,PROPAFENONE HCL,Maintenance
49884011305,123695,PROPAFENONE HCL,Maintenance
49884011309,123695,PROPAFENONE HCL,Maintenance
49884020902,123695,PROPAFENONE HCL,Maintenance
49884020905,123695,PROPAFENONE HCL,Maintenance
49884020909,123695,PROPAFENONE HCL,Maintenance
60429043660,123695,PROPAFENONE HCL,Maintenance
60687018532,123695,PROPAFENONE HCL,Maintenance
60687018533,123695,PROPAFENONE HCL,Maintenance
66993011460,123695,PROPAFENONE HCL,Maintenance
68084085832,123695,PROPAFENONE HCL,Maintenance
68084085833,123695,PROPAFENONE HCL,Maintenance
00093585001,123704,ESCITALOPRAM,Maintenance
00093585005,123704,ESCITALOPRAM,Maintenance
00093585093,123704,ESCITALOPRAM,Maintenance
00143980901,123704,ESCITALOPRAM,Maintenance
00378385577,123704,ESCITALOPRAM,Maintenance
00378385593,123704,ESCITALOPRAM,Maintenance
00456200501,123704,LEXAPRO,Maintenance
10544022430,123704,ESCITALOPRAM,Maintenance
13668013501,123704,ESCITALOPRAM,Maintenance
13668013505,123704,ESCITALOPRAM,Maintenance
13668013510,123704,ESCITALOPRAM,Maintenance
16590083330,123704,LEXAPRO,Maintenance
16590083345,123704,LEXAPRO,Maintenance
16590083390,123704,LEXAPRO,Maintenance
16729016801,123704,ESCITALOPRAM,Maintenance
16729016817,123704,ESCITALOPRAM,Maintenance
31722024990,123704,ESCITALOPRAM,Maintenance
33342003611,123704,ESCITALOPRAM,Maintenance
33358020830,123704,LEXAPRO,Maintenance
43547028010,123704,ESCITALOPRAM,Maintenance
43547028011,123704,ESCITALOPRAM,Maintenance
54868595100,123704,LEXAPRO,Maintenance
54868595101,123704,LEXAPRO,Maintenance
54868595102,123704,LEXAPRO,Maintenance
54879000901,123704,ESCITALOPRAM OXALATE,Maintenance
58016002700,123704,LEXAPRO,Maintenance
58016002730,123704,LEXAPRO,Maintenance
58016002760,123704,LEXAPRO,Maintenance
58016002790,123704,LEXAPRO,Maintenance
59746027901,123704,ESCITALOPRAM,Maintenance
60505278001,123704,ESCITALOPRAM,Maintenance
60505278008,123704,ESCITALOPRAM,Maintenance
65862037301,123704,ESCITALOPRAM,Maintenance
65862037305,123704,ESCITALOPRAM,Maintenance
68001019500,123704,ESCITALOPRAM,Maintenance
68180013701,123704,ESCITALOPRAM,Maintenance
68258712703,123704,ESCITALOPRAM,Maintenance
69097084705,123704,ESCITALOPRAM,Maintenance
76282024910,123704,ESCITALOPRAM,Maintenance
76282024930,123704,ESCITALOPRAM,Maintenance
76282024990,123704,ESCITALOPRAM,Maintenance
00069215030,123733,CADUET,Maintenance
00378451305,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378451393,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616405,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616477,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616493,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598032230,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598032290,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
49999098930,123733,CADUET,Maintenance
54569570400,123733,CADUET,Maintenance
54868328700,123733,CADUET,Maintenance
54868328701,123733,CADUET,Maintenance
59762672001,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762672005,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762672007,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304058730,123733,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00074726950,123734,GENGRAF,Maintenance
00078027422,123734,NEORAL,Maintenance
00172731320,123734,CYCLOSPORINE,Maintenance
00591222455,123734,CYCLOSPORINE,Maintenance
60505035401,123734,CYCLOSPORINE,Maintenance
00074310832,123735,GENGRAF,Maintenance
00074646332,123735,GENGRAF,Maintenance
00078024615,123735,NEORAL,Maintenance
00078024661,123735,NEORAL,Maintenance
00093574019,123735,"CYCLOSPORINE, MODIFIED",Maintenance
00093574065,123735,"CYCLOSPORINE, MODIFIED",Maintenance
00172731046,123735,CYCLOSPORINE,Maintenance
00185093230,123735,CYCLOSPORINE,Maintenance
00591222215,123735,CYCLOSPORINE,Maintenance
51862045847,123735,CYCLOSPORINE,Maintenance
00074310932,123736,GENGRAF,Maintenance
00074647932,123736,GENGRAF,Maintenance
00078024815,123736,NEORAL,Maintenance
00078024861,123736,NEORAL,Maintenance
00093574265,123736,CYCLOSPORINE,Maintenance
00172731246,123736,CYCLOSPORINE,Maintenance
00185093330,123736,CYCLOSPORINE,Maintenance
00591222315,123736,CYCLOSPORINE,Maintenance
51862046047,123736,CYCLOSPORINE,Maintenance
54868623200,123736,CYCLOSPORINE,Maintenance
00085129101,123749,PEGINTRON,Maintenance
00085131601,123749,PEGINTRON,Maintenance
00085131602,123749,PEGINTRON,Maintenance
00085127901,123750,PEGINTRON,Maintenance
00085137001,123750,PEGINTRON,Maintenance
00085137002,123750,PEGINTRON,Maintenance
54868503600,123750,PEGINTRON,Maintenance
54868503601,123750,PEG INTRON RP,Maintenance
00085132301,123751,PEGINTRON,Maintenance
00085132302,123751,PEGINTRON,Maintenance
00085136801,123751,PEGINTRON,Maintenance
00085129701,123752,PEGINTRON,Maintenance
00085129702,123752,PEGINTRON,Maintenance
00085130401,123752,PEGINTRON,Maintenance
00115591101,123766,PILOCARPINE HCL,Maintenance
00228283711,123766,PILOCARPINE HCL,Maintenance
00527140701,123766,PILOCARPINE HCL,Maintenance
10135059001,123766,PILOCARPINE HCL,Maintenance
62856077510,123766,SALAGEN,Maintenance
00650041928,123787,BION TEARS,Maintenance
00093754006,123788,TOPIRAMATE,Maintenance
00093754010,123788,TOPIRAMATE,Maintenance
00245071260,123788,TOPIRAGEN,Maintenance
00378610205,123788,TOPIRAMATE,Maintenance
00378610291,123788,TOPIRAMATE,Maintenance
00832070815,123788,TOPIRAMATE,Maintenance
00904601704,123788,TOPIRAMATE,Maintenance
10544042060,123788,TOPIRAMATE,Maintenance
10544084730,123788,TOPIRAMATE,Maintenance
10544084760,123788,TOPIRAMATE,Maintenance
13668003201,123788,TOPIRAMATE,Maintenance
13668003205,123788,TOPIRAMATE,Maintenance
13668003230,123788,TOPIRAMATE,Maintenance
13668003260,123788,TOPIRAMATE,Maintenance
13668003274,123788,TOPIRAMATE,Maintenance
16252056550,123788,TOPIRAMATE,Maintenance
16252056560,123788,TOPIRAMATE,Maintenance
16590022730,123788,TOPAMAX,Maintenance
16590022760,123788,TOPAMAX,Maintenance
16590022772,123788,TOPAMAX,Maintenance
16590022790,123788,TOPAMAX,Maintenance
16590082530,123788,TOPIRAMATE,Maintenance
16590082560,123788,TOPIRAMATE,Maintenance
16590082572,123788,TOPIRAMATE,Maintenance
16590082582,123788,TOPIRAMATE,Maintenance
16590082584,123788,TOPIRAMATE,Maintenance
16590082590,123788,TOPIRAMATE,Maintenance
21695012915,123788,TOPAMAX,Maintenance
21695020530,123788,TOPIRAMATE,Maintenance
21695020560,123788,TOPIRAMATE,Maintenance
21695020572,123788,TOPIRAMATE,Maintenance
21695020590,123788,TOPIRAMATE,Maintenance
29300011605,123788,TOPIRAMATE,Maintenance
29300011610,123788,TOPIRAMATE,Maintenance
29300011616,123788,TOPIRAMATE,Maintenance
31722027905,123788,TOPIRAMATE,Maintenance
31722027910,123788,TOPIRAMATE,Maintenance
31722027960,123788,TOPIRAMATE,Maintenance
33261040000,123788,TOPIRAMATE,Maintenance
33261040002,123788,TOPIRAMATE,Maintenance
33261040003,123788,TOPIRAMATE,Maintenance
33261040007,123788,TOPIRAMATE,Maintenance
33261040014,123788,TOPIRAMATE,Maintenance
33261040020,123788,TOPIRAMATE,Maintenance
33261040021,123788,TOPIRAMATE,Maintenance
33261040028,123788,TOPIRAMATE,Maintenance
33261040030,123788,TOPIRAMATE,Maintenance
33261040060,123788,TOPIRAMATE,Maintenance
33261040090,123788,TOPIRAMATE,Maintenance
35356047030,123788,TOPIRAMATE,Maintenance
35356047060,123788,TOPIRAMATE,Maintenance
42291051910,123788,TOPIRAMATE,Maintenance
42291051918,123788,TOPIRAMATE,Maintenance
42291051990,123788,TOPIRAMATE,Maintenance
42549062060,123788,TOPIRAMATE,Maintenance
43063011430,123788,TOPIRAMATE,Maintenance
43063053830,123788,TOPIRAMATE,Maintenance
43063053860,123788,TOPIRAMATE,Maintenance
43063061230,123788,TOPIRAMATE,Maintenance
43063061260,123788,TOPIRAMATE,Maintenance
47335071013,123788,TOPIRAMATE,Maintenance
47335071086,123788,TOPIRAMATE,Maintenance
49999095560,123788,TOPAMAX,Maintenance
50268075111,123788,TOPIRAMATE,Maintenance
50268075115,123788,TOPIRAMATE,Maintenance
50436995001,123788,TOPIRAMATE,Maintenance
50436995002,123788,TOPIRAMATE,Maintenance
50436995003,123788,TOPIRAMATE,Maintenance
50458064065,123788,TOPAMAX,Maintenance
51079072701,123788,TOPIRAMATE,Maintenance
51079072720,123788,TOPIRAMATE,Maintenance
51655060926,123788,TOPIRAMATE,Maintenance
51655060952,123788,TOPIRAMATE,Maintenance
52959099402,123788,TOPIRAMATE,Maintenance
52959099430,123788,TOPIRAMATE,Maintenance
52959099460,123788,TOPIRAMATE,Maintenance
52959099490,123788,TOPIRAMATE,Maintenance
54569613800,123788,TOPIRAMATE,Maintenance
54569613801,123788,TOPIRAMATE,Maintenance
54569613802,123788,TOPIRAMATE,Maintenance
54868534300,123788,TOPAMAX,Maintenance
54868534301,123788,TOPAMAX,Maintenance
54868601700,123788,TOPIRAMATE,Maintenance
54868601701,123788,TOPIRAMATE,Maintenance
54868601702,123788,TOPIRAMATE,Maintenance
55045396401,123788,TOPIRAMATE,Maintenance
55048085530,123788,TOPIRAMATE,Maintenance
55048088760,123788,TOPIRAMATE,Maintenance
55289043330,123788,TOPAMAX,Maintenance
55700017930,123788,TOPIRAMATE,Maintenance
55700021030,123788,TOPIRAMATE,Maintenance
55700021060,123788,TOPIRAMATE,Maintenance
55700021090,123788,TOPIRAMATE,Maintenance
55700022830,123788,TOPIRAMATE,Maintenance
55700022860,123788,TOPIRAMATE,Maintenance
55700022890,123788,TOPIRAMATE,Maintenance
59762103101,123788,TOPIRAMATE,Maintenance
60429077005,123788,TOPIRAMATE,Maintenance
60429077010,123788,TOPIRAMATE,Maintenance
60429077060,123788,TOPIRAMATE,Maintenance
60505276105,123788,TOPIRAMATE,Maintenance
60505276106,123788,TOPIRAMATE,Maintenance
60760027960,123788,TOPIRAMATE,Maintenance
60760027990,123788,TOPIRAMATE,Maintenance
61919017260,123788,TOPIRAMATE,Maintenance
61919017272,123788,TOPIRAMATE,Maintenance
61919017290,123788,TOPIRAMATE,Maintenance
61919018960,123788,TOPIRAMATE,Maintenance
61919082530,123788,TOPIRAMATE,Maintenance
61919082560,123788,TOPIRAMATE,Maintenance
61919082590,123788,TOPIRAMATE,Maintenance
62756071013,123788,TOPIRAMATE,Maintenance
62756071086,123788,TOPIRAMATE,Maintenance
63187022830,123788,TOPIRAMATE,Maintenance
63187022890,123788,TOPIRAMATE,Maintenance
63187047960,123788,TOPIRAMATE,Maintenance
63629336501,123788,TOPAMAX,Maintenance
63629336502,123788,TOPAMAX,Maintenance
63629336503,123788,TOPAMAX,Maintenance
63629336504,123788,TOPAMAX,Maintenance
63629336505,123788,TOPAMAX,Maintenance
63629399501,123788,TOPIRAMATE,Maintenance
63629399502,123788,TOPIRAMATE,Maintenance
63629399503,123788,TOPIRAMATE,Maintenance
63629399504,123788,TOPIRAMATE,Maintenance
63629399505,123788,TOPIRAMATE,Maintenance
63629399506,123788,TOPIRAMATE,Maintenance
63629399507,123788,TOPIRAMATE,Maintenance
63629399508,123788,TOPIRAMATE,Maintenance
65862017260,123788,TOPIRAMATE,Maintenance
68071081130,123788,TOPIRAMATE,Maintenance
68071081160,123788,TOPIRAMATE,Maintenance
68071081190,123788,TOPIRAMATE,Maintenance
68084034321,123788,TOPIRAMATE,Maintenance
68258300101,123788,TOPIRAMATE,Maintenance
68258300103,123788,TOPIRAMATE,Maintenance
68258300109,123788,TOPIRAMATE,Maintenance
68382013905,123788,TOPIRAMATE,Maintenance
68382013914,123788,TOPIRAMATE,Maintenance
68462015310,123788,TOPIRAMATE,Maintenance
68462015360,123788,TOPIRAMATE,Maintenance
69097012303,123788,TOPIRAMATE,Maintenance
69097012312,123788,TOPIRAMATE,Maintenance
69097012315,123788,TOPIRAMATE,Maintenance
69097081703,123788,TOPIRAMATE,Maintenance
69097081715,123788,TOPIRAMATE,Maintenance
50242006001,123789,AVASTIN,Maintenance
50242006101,123789,AVASTIN,Maintenance
00054029513,123793,ALOSETRON HCL,Maintenance
45963047903,123793,ALOSETRON HCL,Maintenance
54766089403,123793,LOTRONEX,Maintenance
65483089403,123793,LOTRONEX,Maintenance
00069217030,123799,CADUET,Maintenance
00378451405,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378451493,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616505,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616577,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616593,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031930,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031990,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54868120700,123799,CADUET,Maintenance
54868120701,123799,CADUET,Maintenance
59762672101,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762672105,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762672107,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304058830,123799,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00069219030,123801,CADUET,Maintenance
00378451505,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378451593,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616605,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616677,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616693,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031630,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031690,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54868517900,123801,CADUET,Maintenance
59762672201,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762672205,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762672207,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304058930,123801,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
16590063060,123802,LIMBREL,Maintenance
52959080760,123802,LIMBREL,Maintenance
54569630700,123802,LIMBREL,Maintenance
54868532400,123802,LIMBREL,Maintenance
68040060116,123802,LIMBREL,Maintenance
00069227030,123803,CADUET,Maintenance
00378452093,123803,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378617177,123803,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378617193,123803,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031330,123803,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54868552300,123803,CADUET,Maintenance
54868552301,123803,CADUET,Maintenance
54868633500,123803,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762673301,123803,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304060330,123803,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00069225030,123804,CADUET,Maintenance
00378451905,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378451993,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378617005,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378617077,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378617093,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031530,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031590,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54569609900,123804,CADUET,Maintenance
54868520000,123804,CADUET,Maintenance
54868520001,123804,CADUET,Maintenance
59762673201,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762673205,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762673207,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304050030,123804,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00069226030,123805,CADUET,Maintenance
00378451693,123805,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616777,123805,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616793,123805,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031430,123805,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54868542000,123805,CADUET,Maintenance
59762672301,123805,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304049930,123805,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00069216030,123807,CADUET,Maintenance
00378451705,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378451793,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616805,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616877,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616893,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598032130,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598032190,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54569588100,123807,CADUET,Maintenance
54868556700,123807,CADUET,Maintenance
59762673001,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762673005,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762673007,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304059030,123807,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00069218030,123808,CADUET,Maintenance
00378451805,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378451893,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616905,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616977,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
00378616993,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031830,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
43598031890,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54569595100,123808,CADUET,Maintenance
54868520900,123808,CADUET,Maintenance
54868520901,123808,CADUET,Maintenance
59762673101,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762673105,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
59762673107,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
63304059130,123808,AMLODIPINE BESYLATE-ATORVASTATIN CALCIUM,Maintenance
54868561600,123809,SENSIPAR,Maintenance
55513007330,123809,SENSIPAR,Maintenance
55513007430,123810,SENSIPAR,Maintenance
55513007530,123812,SENSIPAR,Maintenance
00078038666,123840,MYFORTIC,Maintenance
00378420278,123840,MYCOPHENOLIC ACID,Maintenance
51079050920,123840,MYCOPHENOLIC ACID,Maintenance
60429001712,123840,MYCOPHENOLIC ACID,Maintenance
60505296607,123840,MYCOPHENOLIC ACID,Maintenance
68084091825,123840,MYCOPHENOLIC ACID,Maintenance
68084091895,123840,MYCOPHENOLIC ACID,Maintenance
00078038566,123842,MYFORTIC,Maintenance
00378420178,123842,MYCOPHENOLIC ACID,Maintenance
51079050820,123842,MYCOPHENOLIC ACID,Maintenance
60429001612,123842,MYCOPHENOLIC ACID,Maintenance
60505296507,123842,MYCOPHENOLIC ACID,Maintenance
68084090711,123842,MYCOPHENOLIC ACID,Maintenance
68084090721,123842,MYCOPHENOLIC ACID,Maintenance
51927902600,123851,WITEPSOL H-15,Maintenance
38779230603,123866,METHYSERGIDE MALEATE,Maintenance
38779230604,123866,METHYSERGIDE MALEATE,Maintenance
38779230606,123866,METHYSERGIDE MALEATE,Maintenance
49452469401,123866,METHYSERGIDE MALEATE,Maintenance
49452469402,123866,METHYSERGIDE MALEATE,Maintenance
49452469403,123866,METHYSERGIDE MALEATE,Maintenance
51927352600,123866,METHYSERGIDE MALEATE,Maintenance
35356011701,123885,VIRACEPT,Maintenance
54569557300,123885,VIRACEPT,Maintenance
58016045500,123885,VIRACEPT,Maintenance
58016045502,123885,VIRACEPT,Maintenance
58016045530,123885,VIRACEPT,Maintenance
58016045560,123885,VIRACEPT,Maintenance
58016045590,123885,VIRACEPT,Maintenance
63010002770,123885,VIRACEPT,Maintenance
38779255301,123904,THEOBROMINE,Maintenance
38779255304,123904,THEOBROMINE,Maintenance
38779255305,123904,THEOBROMINE,Maintenance
51927263200,123904,THEOBROMINE,Maintenance
49452627503,123906,D-RIBOSE,Maintenance
49452627504,123906,D-RIBOSE,Maintenance
51552141005,123906,D-RIBOSE,Maintenance
51552141007,123906,D-RIBOSE,Maintenance
51927264000,123906,RIBOSE,Maintenance
52372078601,123906,RIBOSE,Maintenance
52372078602,123906,RIBOSE,Maintenance
62991296103,123906,D-RIBOSE,Maintenance
13107000105,123926,MIRTAZAPINE,Maintenance
13107000130,123926,MIRTAZAPINE,Maintenance
45865037200,123926,MIRTAZAPINE,Maintenance
45865037230,123926,MIRTAZAPINE,Maintenance
45865037260,123926,MIRTAZAPINE,Maintenance
45865037290,123926,MIRTAZAPINE,Maintenance
54569636300,123926,MIRTAZAPINE,Maintenance
57237000705,123926,MIRTAZAPINE,Maintenance
57237000730,123926,MIRTAZAPINE,Maintenance
